date,BTC,ETH,SOL,btc_ma200,btc_ma200_gap,ethbtc,solbtc,ethbtc_ma180,ethbtc_gap,ethbtc_ret90,solbtc_ma180,solbtc_gap,solbtc_ret90,btc_ma200_gap_ma7,ethbtc_gap_ma7,solbtc_gap_ma7,ethbtc_ret90_ma7,solbtc_ret90_ma7
2025-02-06,96515.1,2685.25,189.45,78491.317,0.22962773066987796,0.027822071364998844,0.0019629052863230725,0.03761520328791804,-0.2603503654615298,-0.2816316602460013,0.002313243388027886,-0.1514488719682402,-0.24906305177261656,0.2684759870172507,-0.22425884804475996,-0.09554306131496625,-0.19165955037351892,-0.14071514471609306
2025-02-07,96454.5,2620.66,191.84,78636.0935,0.2265932310078449,0.027169909128138135,0.001988917054155068,0.03752433856517179,-0.27593902605505527,-0.33379100955510355,0.0023109000979639987,-0.139332307827851,-0.23726911063796519,0.25501946312619184,-0.2416684809106701,-0.11131824460586036,-0.2245599951203807,-0.16671662320886124
2025-02-08,96411.9,2630.99,199.21,78788.57100000001,0.22367874904089802,0.027289058715780936,0.0020662387111964396,0.03742111331732509,-0.2707577007564137,-0.31108875409757497,0.002308683977754722,-0.10501448829478566,-0.20991842328543575,0.24484462606995683,-0.25387451065375705,-0.11332939774157842,-0.2499700884378902,-0.18181611967453337
2025-02-09,96423.6,2626.07,200.32,78943.935,0.22141871950011116,0.027234722619773583,0.0020774996992437536,0.037324597559769974,-0.2703277623781183,-0.28400217484411117,0.0023067781897980265,-0.09939338405759235,-0.1708979307145726,0.24013882152417287,-0.2602094061082108,-0.11264615246189223,-0.2663889239837663,-0.19122528828335492
2025-02-10,97379.2,2659.99,200.32,79101.966,0.2310591622969269,0.02731579228418389,0.002057112812592422,0.03722439532886148,-0.26618573537969803,-0.2596920255749495,0.0023045996365043796,-0.10738820747509359,-0.1454487021325942,0.23059590610180428,-0.262607361089216,-0.1164263551389623,-0.27691202189516734,-0.1961151679413398
2025-02-11,95731.4,2601.03,197.87,79241.2105,0.20810118113983123,0.027170082125613962,0.0020669289282304448,0.03712720122619959,-0.2681893267397484,-0.22966013790091477,0.0023023134216538354,-0.102238249236416,-0.13193113495551068,0.2246885085270207,-0.2637250029043964,-0.11833263921913607,-0.2776713972304811,-0.1943733229021458
2025-02-12,97816.3,2737.14,196.71,79390.923,0.23208417667596604,0.02798245282228013,0.002011014524164173,0.03703803508885825,-0.24449413271661957,-0.2011897040429339,0.0023003662656177603,-0.12578507421985774,-0.16180358282527696,0.2246518500473509,-0.26517772135531187,-0.11865722615426236,-0.27157935232308417,-0.18661884804628168
2025-02-13,96560.6,2674.52,194.12,79532.6485,0.2141001440433612,0.027697839491469603,0.002010343763398322,0.03694778833523597,-0.2503518954866637,-0.18409649792195437,0.0022982850637203647,-0.12528528547974627,-0.16274348768064373,0.22243362338641992,-0.26374936850175956,-0.11491957094162038,-0.2576457577053632,-0.17428748174742845
2025-02-14,97445.1,2724.74,199.31,79686.124,0.2228615862907326,0.027961795924063906,0.0020453568214307337,0.036854737704801355,-0.2412971122455959,-0.19145905966603016,0.002296103790747761,-0.10920541585594778,-0.14115953132907566,0.2219005312839753,-0.2588005236718368,-0.11061572923134848,-0.23731262200692413,-0.1605575418461585
2025-02-15,97538.0,2691.73,194.35,79843.0175,0.2216221662714588,0.02759673153027538,0.0019925567471139453,0.03676158668600468,-0.24930521182368903,-0.1939990692609368,0.002293686397299128,-0.1312863216783996,-0.24611484234725411,0.22160673374548398,-0.25573588239573325,-0.11436884828615047,-0.2205855241731187,-0.1657284588549897
