entry_time,exit_time,direction,entry_price,exit_price,gross_return,net_return
2022-01-20 22:00:00+00:00,2022-01-20 23:00:00+00:00,-1,41319.67,41139.37,0.004382663127801889,0.003382663127801889
2022-01-20 23:00:00+00:00,2022-01-27 21:00:00+00:00,1,41139.37,35574.01,-0.13528063263973178,-0.13628063263973178
2022-01-27 21:00:00+00:00,2022-01-27 22:00:00+00:00,-1,35574.01,36168.83,-0.01644565223702288,-0.01744565223702288
2022-01-27 22:00:00+00:00,2022-03-03 17:00:00+00:00,1,36168.83,42412.0,0.172611887086201,0.171611887086201
2022-03-03 17:00:00+00:00,2022-03-03 18:00:00+00:00,-1,42412.0,42394.6,0.00041042963018878,-0.00058957036981122
2022-03-03 18:00:00+00:00,2022-03-03 20:00:00+00:00,1,42394.6,42220.6,-0.004104296301887467,-0.005104296301887467
2022-03-03 20:00:00+00:00,2022-03-03 23:00:00+00:00,-1,42220.6,42482.1,-0.006155533742446817,-0.007155533742446817
2022-03-03 23:00:00+00:00,2022-03-04 04:00:00+00:00,1,42482.1,41441.1,-0.02450443833991256,-0.02550443833991256
2022-03-04 04:00:00+00:00,2022-03-04 05:00:00+00:00,-1,41441.1,41374.9,0.0016000038670787031,0.0006000038670787031
2022-03-04 05:00:00+00:00,2022-03-04 14:00:00+00:00,1,41374.9,41318.0,-0.0013752299099212273,-0.0023752299099212273
2022-03-04 14:00:00+00:00,2022-03-04 15:00:00+00:00,-1,41318.0,41100.9,0.005282122775900344,0.004282122775900344
2022-03-04 15:00:00+00:00,2022-03-04 16:00:00+00:00,1,41100.9,40694.6,-0.009885428299623689,-0.01088542829962369
2022-03-04 16:00:00+00:00,2022-03-04 18:00:00+00:00,-1,40694.6,40835.0,-0.0034382270111424917,-0.004438227011142492
2022-03-04 18:00:00+00:00,2022-03-04 19:00:00+00:00,1,40835.0,40610.6,-0.005495285906697678,-0.006495285906697678
2022-03-04 19:00:00+00:00,2022-03-04 21:00:00+00:00,-1,40610.6,39457.5,0.029223848444528855,0.028223848444528854
2022-03-04 21:00:00+00:00,2022-03-31 17:00:00+00:00,1,39457.5,45695.4,0.158091617563201,0.157091617563201
2022-03-31 17:00:00+00:00,2022-03-31 18:00:00+00:00,-1,45695.4,45824.3,-0.002812918036936729,-0.003812918036936729
2022-03-31 18:00:00+00:00,2022-04-06 17:00:00+00:00,1,45824.3,43772.8,-0.044768823528128054,-0.045768823528128055
2022-04-06 17:00:00+00:00,2022-04-06 18:00:00+00:00,-1,43772.8,43803.3,-0.0006962945714135138,-0.0016962945714135138
2022-04-06 18:00:00+00:00,2022-04-06 20:00:00+00:00,1,43803.3,43751.2,-0.0011894081039557358,-0.002189408103955736
2022-04-06 20:00:00+00:00,2022-04-06 21:00:00+00:00,-1,43751.2,43861.2,-0.00250791132025574,-0.00350791132025574
2022-04-06 21:00:00+00:00,2022-04-07 04:00:00+00:00,1,43861.2,43292.5,-0.012965901525721968,-0.013965901525721969
2022-04-07 04:00:00+00:00,2022-04-07 05:00:00+00:00,-1,43292.5,43380.0,-0.0020170585523282547,-0.0030170585523282547
2022-04-07 05:00:00+00:00,2022-04-09 16:00:00+00:00,1,43380.0,42243.9,-0.026189488243430148,-0.02718948824343015
2022-04-09 16:00:00+00:00,2022-04-09 17:00:00+00:00,-1,42243.9,42434.3,-0.004486936275607256,-0.005486936275607256
2022-04-09 17:00:00+00:00,2022-04-26 14:00:00+00:00,1,42434.3,39808.0,-0.06189097027640378,-0.06289097027640378
2022-04-26 14:00:00+00:00,2022-04-26 15:00:00+00:00,-1,39808.0,39269.6,0.013710351009432298,0.012710351009432297
2022-04-26 15:00:00+00:00,2022-04-28 22:00:00+00:00,1,39269.6,39849.3,0.014762055126612106,0.013762055126612105
2022-04-28 22:00:00+00:00,2022-04-29 00:00:00+00:00,-1,39849.3,39732.5,0.0029396589693575503,0.0019396589693575503
2022-04-29 00:00:00+00:00,2022-04-29 03:00:00+00:00,1,39732.5,39516.4,-0.005438872459573307,-0.006438872459573307
2022-04-29 03:00:00+00:00,2022-04-29 05:00:00+00:00,-1,39516.4,39530.0,-0.00034404249936748066,-0.0013440424993674807
2022-04-29 05:00:00+00:00,2022-04-29 10:00:00+00:00,1,39530.0,39140.0,-0.009865924614217092,-0.010865924614217093
2022-04-29 10:00:00+00:00,2022-04-29 11:00:00+00:00,-1,39140.0,38789.5,0.009035950450508423,0.008035950450508422
2022-04-29 11:00:00+00:00,2022-05-01 18:00:00+00:00,1,38789.5,38380.0,-0.010556980626200363,-0.011556980626200364
2022-05-01 18:00:00+00:00,2022-05-01 19:00:00+00:00,-1,38380.0,37920.2,0.012125463473293907,0.011125463473293906
2022-05-01 19:00:00+00:00,2022-05-02 13:00:00+00:00,1,37920.2,38488.9,0.014997283769600411,0.01399728376960041
2022-05-02 13:00:00+00:00,2022-05-02 15:00:00+00:00,-1,38488.9,38834.9,-0.008909511805103132,-0.009909511805103133
2022-05-02 15:00:00+00:00,2022-05-02 16:00:00+00:00,1,38834.9,38692.2,-0.0036745298687521633,-0.004674529868752163
2022-05-02 16:00:00+00:00,2022-05-03 19:00:00+00:00,-1,38692.2,37749.7,0.024967085831145708,0.023967085831145707
2022-05-03 19:00:00+00:00,2022-05-03 20:00:00+00:00,1,37749.7,37707.3,-0.0011231877339421548,-0.002123187733942155
2022-05-03 20:00:00+00:00,2022-05-04 00:00:00+00:00,-1,37707.3,37713.0,-0.00015114151618800253,-0.0011511415161880026
2022-05-04 00:00:00+00:00,2022-05-04 02:00:00+00:00,1,37713.0,37873.3,0.004250523692095554,0.0032505236920955536
2022-05-04 02:00:00+00:00,2022-05-04 03:00:00+00:00,-1,37873.3,37949.8,-0.0020158209002418825,-0.0030158209002418826
2022-05-04 03:00:00+00:00,2022-05-04 05:00:00+00:00,1,37949.8,37980.0,0.0007957881200955086,-0.00020421187990449143
2022-05-04 05:00:00+00:00,2022-05-04 07:00:00+00:00,-1,37980.0,38379.6,-0.010411781258793718,-0.011411781258793718
2022-05-04 07:00:00+00:00,2022-05-04 10:00:00+00:00,1,38379.6,38872.9,0.012853182419827247,0.011853182419827246
2022-05-04 10:00:00+00:00,2022-05-04 11:00:00+00:00,-1,38872.9,38977.7,-0.002688716881704023,-0.003688716881704023
2022-05-04 11:00:00+00:00,2022-05-04 14:00:00+00:00,1,38977.7,38711.8,-0.006821849416461023,-0.007821849416461024
2022-05-04 14:00:00+00:00,2022-05-04 17:00:00+00:00,-1,38711.8,39184.5,-0.012063443453406264,-0.013063443453406265
2022-05-04 17:00:00+00:00,2022-05-04 18:00:00+00:00,1,39184.5,38974.6,-0.005356709923566738,-0.006356709923566738
2022-05-04 18:00:00+00:00,2022-05-04 19:00:00+00:00,-1,38974.6,39616.1,-0.01619291146781232,-0.017192911467812322
2022-05-04 19:00:00+00:00,2022-05-04 20:00:00+00:00,1,39616.1,39855.2,0.0060354249913545654,0.005035424991354565
2022-05-04 20:00:00+00:00,2022-05-05 16:00:00+00:00,-1,39855.2,36886.5,0.08048201916690378,0.07948201916690378
2022-05-05 16:00:00+00:00,2022-05-06 03:00:00+00:00,1,36886.5,36415.8,-0.012760766133951384,-0.013760766133951385
2022-05-06 03:00:00+00:00,2022-05-06 04:00:00+00:00,-1,36415.8,36442.5,-0.0007326610413664891,-0.0017326610413664892
2022-05-06 04:00:00+00:00,2022-05-06 08:00:00+00:00,1,36442.5,36359.3,-0.0022830486382656723,-0.0032830486382656723
2022-05-06 08:00:00+00:00,2022-05-06 10:00:00+00:00,-1,36359.3,36382.4,-0.0006349223800518056,-0.0016349223800518056
2022-05-06 10:00:00+00:00,2022-05-06 11:00:00+00:00,1,36382.4,35928.0,-0.012489555389419094,-0.013489555389419094
2022-05-06 11:00:00+00:00,2022-05-06 12:00:00+00:00,-1,35928.0,35765.9,0.004532249992311055,0.003532249992311055
2022-05-06 12:00:00+00:00,2022-05-06 16:00:00+00:00,1,35765.9,35989.1,0.006240581112176624,0.005240581112176624
2022-05-06 16:00:00+00:00,2022-05-06 17:00:00+00:00,-1,35989.1,36200.7,-0.005845190838851155,-0.006845190838851155
2022-05-06 17:00:00+00:00,2022-05-06 19:00:00+00:00,1,36200.7,35923.9,-0.00764626098390353,-0.008646260983903531
2022-05-06 19:00:00+00:00,2022-05-06 20:00:00+00:00,-1,35923.9,35981.5,-0.0016008226449703011,-0.002600822644970301
2022-05-06 20:00:00+00:00,2022-05-07 03:00:00+00:00,1,35981.5,35941.2,-0.001120020010283107,-0.002120020010283107
2022-05-07 03:00:00+00:00,2022-05-07 04:00:00+00:00,-1,35941.2,35796.1,0.004053514209648501,0.003053514209648501
2022-05-07 04:00:00+00:00,2022-05-07 05:00:00+00:00,1,35796.1,35733.1,-0.0017599682646992632,-0.002759968264699263
2022-05-07 05:00:00+00:00,2022-05-07 12:00:00+00:00,-1,35733.1,36042.3,-0.008578808788562431,-0.009578808788562432
2022-05-07 12:00:00+00:00,2022-05-07 13:00:00+00:00,1,36042.3,36017.8,-0.0006797568412670874,-0.0016797568412670874
2022-05-07 13:00:00+00:00,2022-05-07 14:00:00+00:00,-1,36017.8,35887.1,0.003641977200721236,0.002641977200721236
2022-05-07 14:00:00+00:00,2022-05-07 18:00:00+00:00,1,35887.1,35875.0,-0.00033716850901854833,-0.0013371685090185484
2022-05-07 18:00:00+00:00,2022-05-07 20:00:00+00:00,-1,35875.0,35858.3,0.0004657220225163794,-0.0005342779774836206
2022-05-07 21:00:00+00:00,2022-05-07 22:00:00+00:00,-1,35772.9,34972.2,0.022895328289327166,0.021895328289327165
2022-05-07 22:00:00+00:00,2022-05-08 00:00:00+00:00,1,34972.2,35466.7,0.014139802471677454,0.013139802471677453
2022-05-08 00:00:00+00:00,2022-05-08 02:00:00+00:00,-1,35466.7,34813.3,0.01876868897806272,0.01776868897806272
2022-05-08 03:00:00+00:00,2022-05-08 05:00:00+00:00,-1,34569.0,34391.5,0.005161159007312843,0.004161159007312843
2022-05-08 05:00:00+00:00,2022-05-08 06:00:00+00:00,1,34391.5,34446.5,0.0015992323684630438,0.0005992323684630438
2022-05-08 06:00:00+00:00,2022-05-08 08:00:00+00:00,-1,34446.5,34592.9,-0.00423208230590677,-0.00523208230590677
2022-05-08 08:00:00+00:00,2022-05-08 09:00:00+00:00,1,34592.9,34660.0,0.0019397043902071864,0.0009397043902071864
2022-05-08 09:00:00+00:00,2022-05-08 12:00:00+00:00,-1,34660.0,34780.5,-0.0034645850404680933,-0.004464585040468093
2022-05-08 12:00:00+00:00,2022-05-08 13:00:00+00:00,1,34780.5,34621.0,-0.004585903020370652,-0.005585903020370652
2022-05-08 13:00:00+00:00,2022-05-09 08:00:00+00:00,-1,34621.0,33509.7,0.0331635317534924,0.0321635317534924
2022-05-09 08:00:00+00:00,2022-05-09 09:00:00+00:00,1,33509.7,33666.2,0.004670289498264646,0.003670289498264646
2022-05-09 09:00:00+00:00,2022-05-09 12:00:00+00:00,-1,33666.2,33108.0,0.016859973420321195,0.015859973420321194
2022-05-09 12:00:00+00:00,2022-05-09 13:00:00+00:00,1,33108.0,32858.9,-0.007523861302404233,-0.008523861302404234
2022-05-09 13:00:00+00:00,2022-05-09 18:00:00+00:00,-1,32858.9,31258.9,0.05118542239170276,0.05018542239170276
2022-05-09 18:00:00+00:00,2022-05-09 22:00:00+00:00,1,31258.9,30833.7,-0.013602526000595083,-0.014602526000595084
2022-05-09 22:00:00+00:00,2022-05-10 00:00:00+00:00,-1,30833.7,30056.0,0.025875033271226977,0.024875033271226976
2022-05-10 00:00:00+00:00,2022-05-10 03:00:00+00:00,1,30056.0,31032.8,0.03249933457545917,0.03149933457545917
2022-05-10 03:00:00+00:00,2022-05-10 05:00:00+00:00,-1,31032.8,31208.8,-0.005639435031145057,-0.006639435031145057
2022-05-10 05:00:00+00:00,2022-05-10 07:00:00+00:00,1,31208.8,32067.8,0.027524288021327337,0.026524288021327336
2022-05-10 07:00:00+00:00,2022-05-10 10:00:00+00:00,-1,32067.8,31387.4,0.0216774884189197,0.0206774884189197
2022-05-10 10:00:00+00:00,2022-05-10 12:00:00+00:00,1,31387.4,31623.1,0.007509382745942483,0.006509382745942483
2022-05-10 12:00:00+00:00,2022-05-10 13:00:00+00:00,-1,31623.1,32153.3,-0.01648975377332962,-0.01748975377332962
2022-05-10 13:00:00+00:00,2022-05-10 18:00:00+00:00,1,32153.3,31675.2,-0.014869391322197001,-0.015869391322197002
2022-05-10 18:00:00+00:00,2022-05-10 19:00:00+00:00,-1,31675.2,31616.5,0.0018566254961807083,0.0008566254961807082
2022-05-10 19:00:00+00:00,2022-05-10 20:00:00+00:00,1,31616.5,31318.0,-0.009441272753151098,-0.010441272753151098
2022-05-10 20:00:00+00:00,2022-05-10 22:00:00+00:00,-1,31318.0,30216.6,0.03645016315535177,0.035450163155351766
2022-05-10 22:00:00+00:00,2022-05-11 02:00:00+00:00,1,30216.6,30762.4,0.018062919057736604,0.017062919057736603
2022-05-11 02:00:00+00:00,2022-05-11 03:00:00+00:00,-1,30762.4,31462.1,-0.022239456361781262,-0.023239456361781263
2022-05-11 03:00:00+00:00,2022-05-11 09:00:00+00:00,1,31462.1,31392.7,-0.0022058286001251926,-0.0032058286001251926
2022-05-11 09:00:00+00:00,2022-05-11 10:00:00+00:00,-1,31392.7,31742.2,-0.011010578976882512,-0.012010578976882513
2022-05-11 10:00:00+00:00,2022-05-11 13:00:00+00:00,1,31742.2,29294.6,-0.07710870702093753,-0.07810870702093753
2022-05-11 13:00:00+00:00,2022-05-26 14:00:00+00:00,-1,29294.6,28787.0,0.017632959321915997,0.016632959321915997
2022-05-26 14:00:00+00:00,2022-05-26 15:00:00+00:00,1,28787.0,29236.3,0.015607739604682536,0.014607739604682535
2022-05-26 15:00:00+00:00,2022-05-30 08:00:00+00:00,-1,29236.3,30625.3,-0.04535465775029146,-0.04635465775029146
2022-05-30 08:00:00+00:00,2022-05-30 10:00:00+00:00,1,30625.3,30705.7,0.0026252804054165413,0.0016252804054165413
2022-05-30 10:00:00+00:00,2022-05-30 16:00:00+00:00,-1,30705.7,30618.0,0.0028643281729701098,0.0018643281729701098
2022-05-30 16:00:00+00:00,2022-05-30 17:00:00+00:00,1,30618.0,30610.0,-0.0002612842119015246,-0.0012612842119015246
2022-05-30 17:00:00+00:00,2022-05-30 19:00:00+00:00,-1,30610.0,30661.6,-0.0016828867378088086,-0.0026828867378088086
2022-05-30 19:00:00+00:00,2022-05-30 20:00:00+00:00,1,30661.6,30629.5,-0.0010469120985205915,-0.0020469120985205915
2022-05-30 20:00:00+00:00,2022-05-31 18:00:00+00:00,-1,30629.5,32106.5,-0.046003145780449395,-0.047003145780449396
2022-05-31 18:00:00+00:00,2022-05-31 19:00:00+00:00,1,32106.5,31671.7,-0.013542429103141074,-0.014542429103141075
2022-05-31 19:00:00+00:00,2022-06-01 11:00:00+00:00,-1,31671.7,31538.5,0.004223409483647078,0.003223409483647078
2022-06-01 11:00:00+00:00,2022-06-01 12:00:00+00:00,1,31538.5,31596.0,0.0018231685083311966,0.0008231685083311966
2022-06-01 12:00:00+00:00,2022-06-01 13:00:00+00:00,-1,31596.0,31709.2,-0.0035699418465303667,-0.004569941846530367
2022-06-01 14:00:00+00:00,2022-06-01 23:00:00+00:00,-1,31719.5,29731.4,0.06686869774043602,0.06586869774043602
2022-06-01 23:00:00+00:00,2022-06-02 00:00:00+00:00,1,29731.4,29796.9,0.002203058046375217,0.001203058046375217
2022-06-02 00:00:00+00:00,2022-06-02 07:00:00+00:00,-1,29796.9,29898.6,-0.0034014970600628747,-0.004401497060062875
2022-06-02 07:00:00+00:00,2022-06-02 08:00:00+00:00,1,29898.6,29952.8,0.0018127939100827106,0.0008127939100827106
2022-06-02 08:00:00+00:00,2022-06-02 20:00:00+00:00,-1,29952.8,30272.2,-0.010550934520781485,-0.011550934520781486
2022-06-02 20:00:00+00:00,2022-06-02 21:00:00+00:00,1,30272.2,30230.9,-0.0013642880266382384,-0.0023642880266382385
2022-06-02 21:00:00+00:00,2022-06-02 22:00:00+00:00,-1,30230.9,30348.2,-0.0038651386243665486,-0.004865138624366549
2022-06-02 22:00:00+00:00,2022-06-02 23:00:00+00:00,1,30348.2,30469.7,0.004003532334701854,0.0030035323347018536
2022-06-02 23:00:00+00:00,2022-06-03 06:00:00+00:00,-1,30469.7,30524.9,-0.0018083597325462275,-0.0028083597325462275
2022-06-03 06:00:00+00:00,2022-06-03 07:00:00+00:00,1,30524.9,30350.0,-0.005729748500404641,-0.006729748500404641
2022-06-03 07:00:00+00:00,2022-06-03 08:00:00+00:00,-1,30350.0,30424.2,-0.0024388480222981013,-0.0034388480222981013
2022-06-03 08:00:00+00:00,2022-06-03 09:00:00+00:00,1,30424.2,30428.9,0.00015448228712666712,-0.0008455177128733329
2022-06-03 09:00:00+00:00,2022-06-04 16:00:00+00:00,-1,30428.9,29839.9,0.01973867204648805,0.018738672046488047
2022-06-04 16:00:00+00:00,2022-06-04 17:00:00+00:00,1,29839.9,29737.0,-0.0034484029772218205,-0.0044484029772218206
2022-06-04 17:00:00+00:00,2022-06-04 21:00:00+00:00,-1,29737.0,29739.0,-6.72517569521025e-05,-0.0010672517569521025
2022-06-04 21:00:00+00:00,2022-06-04 22:00:00+00:00,1,29739.0,29831.1,0.0030969434076464353,0.0020969434076464353
2022-06-04 22:00:00+00:00,2022-06-05 05:00:00+00:00,-1,29831.1,29705.0,0.00424507658643325,0.0032450765864332496
2022-06-05 05:00:00+00:00,2022-06-05 06:00:00+00:00,1,29705.0,29777.2,0.002430567244571691,0.0014305672445716908
2022-06-05 06:00:00+00:00,2022-06-05 15:00:00+00:00,-1,29777.2,29771.4,0.00019481784531460988,-0.0008051821546853901
2022-06-05 15:00:00+00:00,2022-06-05 16:00:00+00:00,1,29771.4,29958.4,0.006281196047213111,0.005281196047213111
2022-06-05 16:00:00+00:00,2022-06-06 08:00:00+00:00,-1,29958.4,31277.8,-0.04218327375966335,-0.043183273759663354
2022-06-06 08:00:00+00:00,2022-06-06 09:00:00+00:00,1,31277.8,31455.4,0.0056781487188997115,0.0046781487188997115
2022-06-06 09:00:00+00:00,2022-06-07 02:00:00+00:00,-1,31455.4,29555.8,0.06427164888109949,0.06327164888109948
2022-06-07 02:00:00+00:00,2022-06-07 08:00:00+00:00,1,29555.8,29569.1,0.0004499962782262834,-0.0005500037217737166
2022-06-07 08:00:00+00:00,2022-06-07 09:00:00+00:00,-1,29569.1,29631.0,-0.002089028382437408,-0.003089028382437408
2022-06-07 09:00:00+00:00,2022-06-07 12:00:00+00:00,1,29631.0,29504.6,-0.0042658027066249105,-0.0052658027066249105
2022-06-07 12:00:00+00:00,2022-06-07 15:00:00+00:00,-1,29504.6,29892.1,-0.012963291304391444,-0.013963291304391445
2022-06-07 15:00:00+00:00,2022-06-07 18:00:00+00:00,1,29892.1,29927.9,0.0011976408482510248,0.00019764084825102477
2022-06-07 18:00:00+00:00,2022-06-07 19:00:00+00:00,-1,29927.9,30172.2,-0.00809685737201793,-0.00909685737201793
2022-06-07 19:00:00+00:00,2022-06-07 20:00:00+00:00,1,30172.2,31050.4,0.029106263381523334,0.028106263381523333
2022-06-07 20:00:00+00:00,2022-06-09 05:00:00+00:00,-1,31050.4,30248.7,0.02650361833731707,0.02550361833731707
2022-06-09 05:00:00+00:00,2022-06-09 06:00:00+00:00,1,30248.7,30305.1,0.001864542939035374,0.000864542939035374
2022-06-09 06:00:00+00:00,2022-06-09 17:00:00+00:00,-1,30305.1,30329.9,-0.0008176749676063189,-0.0018176749676063189
2022-06-09 17:00:00+00:00,2022-06-09 18:00:00+00:00,1,30329.9,30310.9,-0.0006264445316338518,-0.0016264445316338519
2022-06-09 18:00:00+00:00,2022-06-13 16:00:00+00:00,-1,30310.9,23255.3,0.3033975050848625,0.3023975050848625
2022-06-13 16:00:00+00:00,2022-06-13 17:00:00+00:00,1,23255.3,23722.7,0.020098644180036374,0.019098644180036373
2022-06-13 17:00:00+00:00,2022-06-16 08:00:00+00:00,-1,23722.7,21748.9,0.09075401514559345,0.08975401514559345
2022-06-16 08:00:00+00:00,2022-06-16 09:00:00+00:00,1,21748.9,21773.8,0.0011448854884614779,0.00014488548846147784
2022-06-16 09:00:00+00:00,2022-06-21 13:00:00+00:00,-1,21773.8,21088.9,0.032476800591780375,0.031476800591780374
2022-06-21 13:00:00+00:00,2022-06-21 16:00:00+00:00,1,21088.9,21382.9,0.013940983171241816,0.012940983171241816
2022-06-21 16:00:00+00:00,2022-06-23 13:00:00+00:00,-1,21382.9,20553.8,0.040338039681226956,0.039338039681226955
2022-06-23 13:00:00+00:00,2022-06-23 14:00:00+00:00,1,20553.8,20450.9,-0.005006373517305707,-0.006006373517305707
2022-06-23 14:00:00+00:00,2022-06-24 00:00:00+00:00,-1,20450.9,21096.6,-0.030606827640472734,-0.031606827640472734
2022-06-24 00:00:00+00:00,2022-06-24 01:00:00+00:00,1,21096.6,20999.5,-0.004602637391807107,-0.005602637391807107
2022-06-24 01:00:00+00:00,2022-06-24 09:00:00+00:00,-1,20999.5,21040.0,-0.0019249049429658216,-0.0029249049429658216
2022-06-24 09:00:00+00:00,2022-06-24 10:00:00+00:00,1,21040.0,20816.7,-0.010613117870722388,-0.01161311787072239
2022-06-24 10:00:00+00:00,2022-06-24 20:00:00+00:00,-1,20816.7,21241.8,-0.02001242832528305,-0.02101242832528305
